country,country_code,region,cum_confirmed,infection_rate (per mille),income group,WJP Rule of Law Index: Overall Score,Factor 1: Constraints on Government Powers,1.1 Government powers are effectively limited by the legislature,1.2 Government powers are effectively limited by the judiciary,1.3 Government powers are effectively limited by independent auditing and review,1.4 Government officials are sanctioned for misconduct,1.5 Government powers are subject to non-governmental checks,1.6 Transition of power is subject to the law,Factor 2: Absence of Corruption,2.1 Government officials in the executive branch do not use public office for private gain,2.2 Government officials in the judicial branch do not use public office for private gain,2.3 Government officials in the police and the military do not use public office for private gain,2.4 Government officials in the legislative branch do not use public office for private gain,Factor 3: Open Government ,3.1. Publicized laws and government data ,3.2 Right to information,3.3 Civic participation,3.4 Complaint mechanisms,Factor 4: Fundamental Rights,4.1 Equal treatment and absence of discrimination,4.2 The right to life and security of the person is effectively guaranteed,4.3 Due process of the law and rights of the accused,4.4 Freedom of opinion and expression is effectively guaranteed,4.5 Freedom of belief and religion is effectively guaranteed,4.6 Freedom from arbitrary interference with privacy is effectively guaranteed,4.7 Freedom of assembly and association is effectively guaranteed,4.8 Fundamental labor rights are effectively guaranteed,Factor 5: Order and Security,5.1 Crime is effectively controlled,5.2 Civil conflict is effectively limited,5.3 People do not resort to violence to redress personal grievances,Factor 6: Regulatory Enforcement,6.1 Government regulations are effectively enforced,6.2 Government regulations are applied and enforced without improper influence,6.3 Administrative proceedings are conducted without unreasonable delay,6.4 Due process is respected in administrative proceedings,6.5 The government does not expropriate without lawful process and adequate compensation,Factor 7: Civil Justice,7.1 People can access and afford civil justice,7.2 Civil justice is free of discrimination,7.3 Civil justice is free of corruption,7.4 Civil justice is free of improper government influence,7.5 Civil justice is not subject to unreasonable delay,7.6. Civil justice is effectively enforced,"7.7 Alternative dispute resolution mechanisms are accessible, impartial, and effective",Factor 8: Criminal Justice,8.1 Criminal investigation system is effective,8.2 Criminal adjudication system is timely and effective,8.3 Correctional system is effective in reducing criminal behavior,8.4 Criminal system is impartial,8.5 Criminal system is free of corruption,8.6 Criminal system is free of improper government influence,8.7. Due process of the law and rights of the accused
Nepal,NPL,South Asia,49.0,0.001712764799118031,Low,0.525657452208004,0.599135520808155,0.752293394475876,0.6156900370540871,0.48723586802985996,0.452485629155925,0.625787274750165,0.661320921383014,0.41346000771217206,0.4648324992100061,0.39803854121305504,0.583263512049834,0.20770547837579298,0.517368941715836,0.31269600948262705,0.537945819073801,0.6054306531831459,0.613403285123771,0.518880722756509,0.526104543408712,0.40188381578479904,0.38569692148651896,0.625787274750165,0.6268726651603579,0.33855579029252,0.636049907427202,0.610094863741797,0.728650329500168,0.7709997663321451,1.0,0.41495122216835795,0.5095539589557561,0.475613178275278,0.577012288817354,0.502384375495516,0.47909875163235,0.513661200558281,0.479863972134576,0.46483540356863795,0.44397938694915995,0.416505165977666,0.501363258855409,0.5329334182181811,0.43904219311234705,0.5603889782606309,0.438346164080863,0.4874891310267,0.5644783117485911,0.393907531864281,0.34450807533940503,0.49726912958258795,0.39507404751795794,0.38569692148651896
Netherlands,NLD,EU & EFTA & North America,37384.0,2.1865667106682216,High,0.8374827153529399,0.859493912828371,0.8403676516721129,0.852888239762109,0.8797650054543341,0.8406003999059201,0.8450601816227781,0.8982819985529742,0.877148732918859,0.83599263009214,0.966070767739457,0.9108060012127541,0.7957255326310849,0.822019983874846,0.7852234674475821,0.737524282074168,0.843997626788062,0.92133455918957,0.840499088277801,0.8231447989965841,0.9340781749462679,0.8317794424867522,0.8450601816227781,0.7878953736796871,0.824923100290499,0.859678641557345,0.8174329926424929,0.848958404524267,0.902160544745557,1.0,0.6447146688272429,0.846542144016786,0.770908872977885,0.889278850894304,0.840723263708563,0.8256700112969909,0.9061297212061841,0.8470766205924369,0.7993153513216809,0.8971302504927181,0.933674858424524,0.88410335486919,0.667558035279002,0.9061403711768671,0.8416141225830759,0.758122835790155,0.564921578958552,0.697462240297091,0.76988985210026,0.695163592751435,0.892199202342515,0.855443941594476,0.8317794424867522
New Zealand,NZL,East Asia & Pacific,1470.0,0.307334506640307,High,0.82503393145477,0.8490774541329251,0.8466133492926741,0.868851353632641,0.8178574142357281,0.8059275842331121,0.828677903704001,0.926537119699391,0.8748882132663921,0.861107683094377,0.9572017045368492,0.916736733665871,0.764506731768471,0.8179927521612359,0.850106765188627,0.7594081597813059,0.826197437384975,0.8362586462900379,0.808127638770352,0.7222648677705981,0.923867127884491,0.773460958839996,0.828677903704001,0.8230737139927159,0.806936327609697,0.834203261056235,0.7525369493050791,0.8924091852708299,0.889649959978886,1.0,0.787577595833605,0.852361222205547,0.7755989027685342,0.9510309929015001,0.824815590389747,0.881058085136897,0.8293025398310551,0.7835166689617841,0.72385473983197,0.738901530972854,0.943556305790361,0.856130364290771,0.73654884317625,0.6895523300246179,0.7960725686456659,0.721898316869096,0.596058992569424,0.7262641217575408,0.648493569574186,0.5626504160821789,0.890458606263375,0.8559015529969741,0.773460958839996
Nicaragua,NIC,Latin America & Caribbean,12.0,0.001833319761674542,Lower Middle,0.393635662334713,0.263098507425789,0.32946221452061797,0.331237767633438,0.15871416725617699,0.16697583671485902,0.361935782939113,0.23026527549052897,0.343241405002346,0.388397118518166,0.284254944321574,0.48836801566995897,0.211945541499683,0.37343084817778105,0.35125581389516497,0.252969366887227,0.35584259974566296,0.533655612183067,0.37401015473892296,0.39818264375993495,0.34207756535278105,0.289219280109968,0.361935782939113,0.610265640552376,0.153921504674738,0.353123807060309,0.48335501346216203,0.696803691902825,0.680754381380001,0.95,0.459656694328474,0.42902399682879105,0.434959145404836,0.6006432043474621,0.447640958811644,0.243700803209151,0.418175872370864,0.376554133762725,0.481893113005975,0.367452074409939,0.36998894089054896,0.13560393932269502,0.347602468951622,0.409164750532721,0.524173649225573,0.292922560838522,0.32692782322693,0.46095205675763895,0.25357717419449805,0.27028710437019104,0.40739993769501703,0.04209454951541299,0.289219280109968
Niger,NER,Sub-Saharan Africa,684.0,0.029342724263460088,Low,0.44784790872239394,0.397414894046335,0.505713878340173,0.426049711262624,0.29075453817763697,0.29295884324371596,0.40820273641392896,0.46080965683993297,0.40267797609315403,0.377781667548969,0.486139615232122,0.4692546071669029,0.27753601442462,0.348153240231428,0.204688752805404,0.287039739932863,0.45273234753239705,0.44815212065504706,0.493690634778033,0.651694057409695,0.411300566179507,0.40811745942527006,0.40820273641392896,0.60837376387049,0.242565313545091,0.5581734549874741,0.661097726392807,0.6445864921517571,0.7005706526018239,0.6875,0.5456888238534481,0.47045864677244603,0.496833984678813,0.563211550769616,0.449382804792307,0.36094677307941897,0.48191812054207706,0.4474384344948161,0.43102160660377703,0.43280853125239604,0.45703332840822,0.27335902798960804,0.471413886064419,0.449707187632821,0.6167254735124711,0.37836295121118607,0.291751359469901,0.40091615814302295,0.31939127319417304,0.477193899164635,0.444597590943573,0.306572918137726,0.40811745942527006
Nigeria,NGA,Sub-Saharan Africa,1182.0,0.005881662063950953,Lower Middle,0.428362866866751,0.525298159918819,0.679223309132917,0.526167848272136,0.471188115530811,0.46386911976417,0.502792715450162,0.50854785136272,0.331371586385325,0.312638611738785,0.48826206755182305,0.350955995583183,0.17362967066750698,0.425441426226205,0.19898341688478696,0.38964958116744397,0.51523921280359,0.5978934940489979,0.457479392675027,0.53231035506172,0.273404139541611,0.34739663921776304,0.502792715450162,0.539753128259894,0.374698328133616,0.577385846483064,0.512093989252384,0.353339626848377,0.550076648220989,0.0825,0.42744223232414097,0.43436596039845293,0.40102605108554296,0.51334784167939,0.33731256933363296,0.43495149154590895,0.48519184834778795,0.49849598207562296,0.6131490744867479,0.571812279130103,0.48546943671180204,0.49741349357209,0.22593132106782898,0.43407048419604494,0.6616257853647409,0.40111080040617897,0.396618921915873,0.38460080988739603,0.341558820009302,0.508765287165031,0.35414444089723207,0.4746906837506571,0.34739663921776304
North Macedonia,MKD,Eastern Europe & Central Asia,1367.0,0.6561207377350539,Upper Middle,0.532798831729253,0.467657358041125,0.5804964260889549,0.37214929083749,0.47974511612667503,0.340133102485015,0.499830253174866,0.533589959533748,0.442412281149815,0.385234410553063,0.48813309195159793,0.666067222649021,0.230214399445578,0.483474902960207,0.49285365864919795,0.485995743930581,0.514326883243273,0.44072332601777503,0.587903547196761,0.6207850419336639,0.6760912710614679,0.56250421014586,0.499830253174866,0.7331104771039051,0.42078428455455497,0.613993115650947,0.576129723948819,0.7946673660736621,0.7802111275200551,1.0,0.60379097070093,0.48412644049114006,0.453433415655765,0.48010920495115006,0.544789380758044,0.38210277215537103,0.560197428935372,0.5527846923941011,0.608862300696082,0.663361446784916,0.36224701947997995,0.385024012829931,0.505881475875454,0.6348248463645849,0.709291744727762,0.4493640655272129,0.44739203479416995,0.487533147758903,0.353917588824618,0.462897269835972,0.506120981835505,0.32518322549546197,0.56250421014586
Norway,NOR,EU & EFTA & North America,7499.0,1.3941618473360242,High,0.89440682675799,0.937321725416515,0.9568958504884821,0.951962961049812,0.888398885734635,0.90076634156336,0.948881924786524,0.9770243888762759,0.939542704903453,0.923598008212203,0.971673535246004,0.956778466444141,0.906120809711466,0.8856822568958109,0.8838115582934051,0.879419573094711,0.9207214987246609,0.858776397470468,0.9070827092665771,0.8217047062711079,0.942083767516419,0.8921959880062421,0.948881924786524,0.877687891388189,0.8963725621155709,0.9610515917158531,0.9166832423327119,0.926995063996759,0.9638794176151679,1.0,0.8171057743751091,0.874707323893366,0.844226423200126,0.985183349118634,0.8067166106638871,0.8373859527297429,0.90002428375444,0.850852987314083,0.7011136355117211,0.784217354848175,0.960416553624828,0.9347767789809921,0.7925685361704871,0.8860896513713861,0.896788400690994,0.8330698423773509,0.6141116470608871,0.768009070376261,0.90848126405584,0.757539379489664,0.9379199305658381,0.953231617086729,0.8921959880062421
Pakistan,PAK,South Asia,12723.0,0.05874901935474738,Lower Middle,0.388254985321783,0.48706561953969607,0.557720846315359,0.501121889207316,0.450470557592144,0.35906182300203493,0.544482233962652,0.509536367158668,0.30974138645637894,0.36293367602424503,0.379672089776344,0.285509518636164,0.210850261388765,0.43014801958377397,0.25497352870160395,0.38753029865516403,0.553997855560515,0.524090395417813,0.37650284803656897,0.3730364487511121,0.230456815011501,0.30573143434371697,0.544482233962652,0.46636993194825205,0.19705879915570798,0.582902096688114,0.31198502443149395,0.372864817290964,0.5957886577892919,0.18625,0.336555794083599,0.39164462149959495,0.406883707720197,0.49123611184140004,0.37511140172756896,0.17904601408776802,0.50594587212104,0.384189578715135,0.394134445177289,0.392456319751734,0.35537193377631104,0.489348726620628,0.290542397666463,0.302996970736976,0.464476257276546,0.35388299145215296,0.27732891538828003,0.37787863863872206,0.329898132325409,0.28091541104798606,0.401462469080655,0.503965939340302,0.30573143434371697
Panama,PAN,Latin America & Caribbean,5538.0,1.3041512419815187,High,0.521735147566821,0.5372411247247529,0.5549931016062309,0.442640590401664,0.458007039627551,0.311839454928215,0.6853821726689621,0.7705843891158959,0.420252065439908,0.44691814100387106,0.466490981131319,0.5523256278271129,0.21527351179732698,0.5943123363358559,0.40625050470785207,0.5849461573796441,0.6596065796899909,0.726446103565938,0.639754771911577,0.49624004099815705,0.7345363539705541,0.4934995991335279,0.6853821726689621,0.7111754458777371,0.580443785945548,0.733732344116516,0.6830284325816159,0.662021125733533,0.592758579428358,1.0,0.39330479777224103,0.509604964775452,0.47932959499188105,0.5808742223979421,0.548435965775988,0.40454877689990604,0.53483626381154,0.479592409889741,0.577447194406578,0.546145756541085,0.43463472459973795,0.405755861443749,0.257408868712117,0.512889454273154,0.622865009251764,0.331102381723746,0.32366059548380105,0.328769755722253,0.17125548880683802,0.307415962831897,0.44580212235737204,0.247313147730534,0.4934995991335279
Peru,PER,Latin America & Caribbean,25331.0,0.779164565548161,Upper Middle,0.499051743651082,0.596639669742338,0.7118755390434129,0.504244208253721,0.542500826088854,0.401055606588562,0.686867345423776,0.7332944930557049,0.330146797959547,0.365061498188251,0.436036731303415,0.387419367815798,0.132069594530726,0.549304384156603,0.377945563270073,0.601461017474865,0.6115877266217951,0.6062232292596811,0.621741639426665,0.480162225936798,0.726656815390676,0.438003747329683,0.686867345423776,0.737305116617518,0.6778104765845451,0.733140959774798,0.4939864283555251,0.625377193742704,0.56602954275395,1.0,0.310102038474162,0.491216572366761,0.506859527946485,0.573555004470882,0.35483940203790293,0.386095673336318,0.6347332540422149,0.44823560427480497,0.48632790325803793,0.45184313311810204,0.371068799990916,0.503413913071171,0.18960775343930397,0.46595622294103206,0.6694315041050739,0.329752087539229,0.253852059278597,0.2518287388391,0.238314749455969,0.43089247051769397,0.317753698999351,0.37761914835421206,0.438003747329683
Philippines,PHL,East Asia & Pacific,7294.0,0.06746418695915232,Lower Middle,0.47466455733452795,0.5031371998127689,0.5511362856694829,0.531033967205925,0.47230858787832797,0.40769738554895796,0.526152698564108,0.5304942740098111,0.457304244147465,0.4830731717955779,0.40438463036916494,0.532275018394405,0.40948415603071203,0.518643239663331,0.4328248251616211,0.641096834372928,0.514430161323996,0.486221137794779,0.414233829710757,0.42614970082404097,0.17615155504793498,0.309612735123754,0.526152698564108,0.6427113959311801,0.271500053527193,0.5299180143631961,0.43167448430464606,0.6474248330636839,0.6727401233061789,0.765,0.504534375884872,0.484209130047304,0.47946329600153104,0.60035440828762,0.38409546329881,0.42697990920779205,0.530152573440767,0.46012133901936203,0.50740284674746,0.442764011876475,0.502319235807978,0.390767287491565,0.33570531750379495,0.45340555336980604,0.588485120338456,0.31224264321155204,0.417006425748795,0.30954141184079403,0.19468002379738,0.22895866511419397,0.478989897205951,0.24690934364999997,0.309612735123754
Poland,POL,EU & EFTA & North America,11273.0,0.2975366378771662,High,0.6569239701788311,0.580134853389909,0.47215435952435403,0.532621871171909,0.5441719710813271,0.561829957864455,0.618244352260409,0.7517866084369991,0.7332425278848541,0.643727345938578,0.8755589848964359,0.866119829336952,0.547563951367452,0.597201583009539,0.5799218011266251,0.503719814396423,0.614634335461477,0.69053038105363,0.641175714176886,0.689039210253776,0.754484093014892,0.638997528893915,0.618244352260409,0.527808773874247,0.593021387360364,0.630599132218501,0.677211235538985,0.855766517085197,0.9407871116292571,1.0,0.6265124396263331,0.620176880873598,0.629698853245789,0.88671651939696,0.47699512357693397,0.52276749964461,0.5847064085036979,0.630318434904922,0.63180556915714,0.8052615160183141,0.7816813297114571,0.47657725023370506,0.39303647175099,0.544736862302948,0.7791300451598949,0.59737525010574,0.513045109922001,0.542923894173827,0.6025624796623621,0.64932080448727,0.797964963072256,0.43681197052855203,0.638997528893915
Portugal,PRT,EU & EFTA & North America,23392.0,2.287462627777455,High,0.704353281212927,0.783361758683697,0.8377706807778069,0.7571690021093341,0.749190263745093,0.6397670974115219,0.8041580015399291,0.9121155065184959,0.7249452913583689,0.655619480631095,0.8804639740293678,0.868613520211823,0.49508419056119,0.6648171255037011,0.558509068001557,0.6224159697444129,0.766160353119353,0.7121831111494801,0.779104964220127,0.683422406063354,0.885620281839804,0.651590943921811,0.8041580015399291,0.834350609970331,0.828227111017877,0.8514107457906801,0.6940596136172299,0.78500699373097,0.906513946378707,1.0,0.44850703481420395,0.6235537658951871,0.625475587228557,0.81534742830238,0.447373998637504,0.541402418932022,0.6881693963754721,0.6820331483102521,0.6894142361385289,0.758649858228107,0.7853595181932551,0.7745941895879079,0.427502861333325,0.527729961107757,0.8109814135828809,0.5920032020011171,0.481583987772465,0.435519877204948,0.491431114588084,0.45805317681527896,0.7843360406330541,0.8415072730721809,0.651590943921811
Romania,ROU,EU & EFTA & North America,10635.0,0.5491992122928909,Upper Middle,0.6325652096537261,0.6165355929120551,0.6776433706243239,0.5729778437475699,0.5437999205608479,0.53359126596289,0.669292417929159,0.7019087386475369,0.559022797929802,0.493561231274989,0.718284787439238,0.748809074716634,0.275436098288345,0.6055767372344321,0.59607280753193,0.525728478256125,0.59368699949897,0.706818663650703,0.6999000373190871,0.731428901063917,0.821056217193402,0.613110365401403,0.669292417929159,0.741863946911073,0.614104574481522,0.654334931159995,0.754008944412228,0.833235143843558,0.9083941511147159,1.0,0.591311280415957,0.569044177089829,0.586196175793788,0.672534723699054,0.504425776628499,0.424488305820264,0.657575903507538,0.6197810106914069,0.5726151889877951,0.675837164260226,0.616595038808486,0.640354854949067,0.47321660958281203,0.610407963518865,0.7494402547325981,0.557426180209643,0.546828571109965,0.498227813637657,0.39968985873301094,0.611135495346683,0.6410028641560179,0.591988293082762,0.613110365401403
Russian Federation,RUS,Eastern Europe & Central Asia,74588.0,0.511324085881716,Upper Middle,0.465294702844924,0.36476594177406496,0.363770905332553,0.33279998831463203,0.36883366328621403,0.33483300517009695,0.39128452684242204,0.397073561698469,0.42961820840826104,0.408966661108139,0.554066866552878,0.5118295989379621,0.243609707034064,0.49005484234296004,0.571656773007292,0.397721146993642,0.39036420127536603,0.600477248095541,0.440876672069732,0.584408680166151,0.452349618032408,0.36499975726767,0.39128452684242204,0.544624988929282,0.204193866317184,0.412325996014448,0.572825942988287,0.659880777413788,0.764581330913544,0.8275,0.387561001327819,0.486539853861285,0.5460180435852761,0.550775739145099,0.613955542544887,0.341160391296369,0.38078955273479403,0.536703967811466,0.5945874775248361,0.5669370714658001,0.535656056159996,0.298892432733025,0.738932680704162,0.470848582365008,0.551073473727435,0.31391735907783697,0.21361890104933803,0.33168353803167605,0.36437344613195294,0.37895677288129204,0.45188216910746704,0.09190692907546301,0.36499975726767
Rwanda,RWA,Sub-Saharan Africa,183.0,0.0144928247845994,Low,0.617157126424897,0.602126159620173,0.516119520769099,0.580880475762834,0.634970443020039,0.730887827744313,0.44849145027473303,0.701407240150023,0.630067850274562,0.667419818110133,0.6020383776460461,0.699994852490188,0.55081835285188,0.5835173988564211,0.5956315400689101,0.605303598484506,0.532182028072266,0.600952428800001,0.5141663075752999,0.6591525650657409,0.3869405329575471,0.524893774856689,0.44849145027473303,0.528473729244552,0.23711480977459098,0.573254894632807,0.7550087037957421,0.841848152155968,0.750312172132225,1.0,0.7752322843356809,0.591665735374195,0.5742536082202471,0.5786455413061999,0.586143812986942,0.523692744802112,0.695592969555476,0.638788211482982,0.7133132875286421,0.663563856295604,0.5113228036299979,0.620661358610911,0.725490245905423,0.652692943952706,0.584472984457594,0.5350771960595759,0.42421432861718,0.5120410412687569,0.496275730346656,0.693669878214491,0.686502568995717,0.407943050117539,0.524893774856689
Senegal,SEN,Sub-Saharan Africa,614.0,0.03767712081997197,Lower Middle,0.551190358287019,0.563470435299557,0.53198909616051,0.459969022879443,0.548236872303753,0.501232889530007,0.623323933361665,0.716070797561962,0.536749781912927,0.47252424765689904,0.5981999951696141,0.666347830955273,0.409927053869923,0.43468162880802297,0.328630796441466,0.464644217712323,0.6217627177018941,0.32368878337641,0.5965225415575699,0.670118465796098,0.566081852480484,0.447738325041195,0.623323933361665,0.73902928073445,0.35114378907343297,0.7128658306281259,0.6618788553451079,0.6895023201239051,0.671141092940896,1.0,0.397365867430819,0.56573723319817,0.5448059877361789,0.6625608109824069,0.450381833479067,0.5049532219799601,0.6659843118132379,0.573596696932432,0.542621024313775,0.675036376194354,0.520948703850794,0.41851075051794107,0.6290685020874089,0.600219641940322,0.6287718796224301,0.44926222846356506,0.5336527059651011,0.473850140397431,0.306931345596799,0.570569674625674,0.5834360712156651,0.228657336403091,0.447738325041195
Serbia,SRB,Eastern Europe & Central Asia,6630.0,0.755794309039847,Upper Middle,0.502844152219402,0.38911197060831504,0.39918248909682197,0.340639025932281,0.392481669629746,0.262765548363822,0.478057370125705,0.461545720501512,0.43903291538960704,0.432456616688919,0.506389833975547,0.556167700892679,0.26111751000128397,0.46679536683530704,0.537626436859695,0.46166198606960296,0.46865065995342897,0.39924238445850396,0.571460219413499,0.647996232084884,0.611973628573889,0.48627785632240994,0.478057370125705,0.6982297142018511,0.40315901985889896,0.576291868952343,0.6696960651880141,0.771209407939087,0.873789192336511,1.0,0.43983903148074893,0.48276596485101697,0.49417054328573495,0.557197195374658,0.418961766151177,0.399699464907562,0.5438008545359511,0.50530368688381,0.5902801569889019,0.692481892742099,0.456739902519279,0.35673824710471896,0.287898382995562,0.51374298081887,0.639244245017234,0.397073685834575,0.37638667972348705,0.449912626914217,0.41646993714089403,0.38464195848884397,0.434632446283205,0.23119429596896696,0.48627785632240994
Sierra Leone,SLE,Sub-Saharan Africa,82.0,0.010495050239933489,Low,0.45025324636320896,0.510120412873137,0.581582125229578,0.41673197706623205,0.508809269288196,0.41894658928264605,0.552371634129042,0.5822808822431271,0.354592972641913,0.36515848764859005,0.34790419398671196,0.36181329998278794,0.34349590894956106,0.39833232985758504,0.091594793247265,0.43363501655221,0.5430740533145649,0.5250254563162999,0.507034441269173,0.5106871270616189,0.43130246249663,0.39849925850950396,0.552371634129042,0.72636762334617,0.34388420070379494,0.591172576874453,0.501990647032175,0.665602518873626,0.6026587107553311,1.0,0.394148845865546,0.372814725254443,0.41009612671634005,0.40205087889562396,0.365660890819318,0.31917287348355,0.367092856357383,0.441544022736293,0.513584692438771,0.498274478131805,0.335102877950739,0.296533348707069,0.40692674065483597,0.5318744404583641,0.508511580812464,0.35198454739949897,0.4312421017527871,0.344095732754587,0.28086783776373303,0.43648787626179,0.36763512769682,0.20506389705726802,0.39849925850950396
Singapore,SGP,East Asia & Pacific,12693.0,2.1868108070112324,High,0.788884326632068,0.670072645059582,0.47885212137690997,0.721019629103027,0.69858578154717,0.897096033098968,0.48271179799501895,0.742170507236398,0.9136291088568591,0.9087176438956809,0.9060272307870041,0.9360478406273091,0.903723720117441,0.641916524860229,0.7912940073367131,0.612983982444259,0.510741668817709,0.6526464408422329,0.681391466871556,0.836628607391487,0.7956540155113231,0.744983567744244,0.48271179799501895,0.81009715178423,0.585457496001922,0.46738043791257,0.7282186606316509,0.92997931808276,0.979889308625608,1.0,0.810048645622673,0.869637656670886,0.8308519949074329,0.957333401174773,0.898809533333333,0.868828043753777,0.792365310185114,0.817743075787768,0.6335084094707629,0.8467547658478422,0.85044370882627,0.698615865374604,0.927929296967002,0.968459742349683,0.798489741678215,0.7867048168669059,0.83202626890715,0.7772166474315191,0.873436447867261,0.8124978254408408,0.909726441478296,0.55704651919903,0.744983567744244
Slovenia,SVN,EU & EFTA & North America,1388.0,0.667739797003253,High,0.685108704485655,0.651511539476686,0.691533595452161,0.581394564225548,0.632554187944866,0.503923086544696,0.7065992910694959,0.7930645116233499,0.662269153655567,0.6288803907402679,0.786001012832887,0.75968210595308,0.47451310509603395,0.654666026949495,0.673407401756939,0.6095761457340371,0.705477148643519,0.630203411663487,0.7546992283794008,0.7040118104429529,0.9059412529946078,0.7175344625839649,0.7065992910694959,0.732582470734783,0.736928096672433,0.7667367435027209,0.767259699034248,0.888640835255937,0.95512564017891,1.0,0.710796865588902,0.6520738203787759,0.7109648517668671,0.745929450287941,0.698908714100096,0.527849650660416,0.5767164350785601,0.656144187568369,0.7048607283741559,0.7491220549691591,0.663265877466664,0.575523503599088,0.516052618054094,0.615641716808459,0.76854281370696,0.560864844221009,0.423705634531364,0.528310536028072,0.561225882343775,0.49395660619394305,0.678008272845835,0.5233125150201121,0.7175344625839649
South Africa,ZAF,Sub-Saharan Africa,4361.0,0.07447283233296505,Upper Middle,0.586271094792999,0.6302537235567149,0.58093212055248,0.6746493727759941,0.629395367128881,0.473296014273135,0.712729449322347,0.71052001728745,0.483880294985424,0.40016723240867497,0.732651565226772,0.5696289915271079,0.23307339077914105,0.6226939037672761,0.540296965300786,0.5312414270266721,0.7035812459600091,0.7156559767816371,0.6399803169584971,0.53763167419336,0.621889073519651,0.5408578682694289,0.712729449322347,0.732609243074664,0.570642821213869,0.740048469564159,0.663433936510495,0.609991248003528,0.47812662454831706,1.0,0.351847119462268,0.563652269409048,0.441553296921201,0.61953845425997,0.516619642940092,0.6250817870130091,0.61546816591097,0.614176734450528,0.514577327162901,0.49457485885192,0.6945268735564899,0.67270549396948,0.544128158209514,0.6120973807689051,0.7666270486344829,0.525540267212975,0.38574869609263,0.5174801987087221,0.329369257747063,0.5526287150371539,0.5909551452207099,0.761741989415118,0.5408578682694289
Spain,ESP,EU & EFTA & North America,223759.0,4.787642418341939,High,0.7283673490439508,0.737834243045428,0.760069976703235,0.6639037143645949,0.747413667194833,0.6644865238939119,0.7230501691215659,0.868081406994425,0.7320747437951991,0.67986827991658,0.875879178402529,0.881218568232501,0.491332948629188,0.709563833425957,0.713642343388974,0.655785463639304,0.7083212952195791,0.7605062314559691,0.785971317326943,0.707329353022445,0.8628043822219379,0.788548328789263,0.7230501691215659,0.7724744983923649,0.8671380028562671,0.823927243166504,0.7424985610452,0.8205102180653709,0.86185518755117,1.0,0.599675466644942,0.702903647935375,0.669560908041595,0.826485045075399,0.58237650037488,0.7612286907934229,0.674867095391579,0.6691820705896221,0.7321768535574371,0.69943266894566,0.7185713095103149,0.678879754802282,0.510520047420481,0.5452617526253429,0.7994321072658349,0.66889871816771,0.58865600967445,0.558305352268014,0.711188345740193,0.6265849518742089,0.7605293623410309,0.6484786764868101,0.788548328789263
Sri Lanka,LKA,South Asia,460.0,0.021572206818937057,Upper Middle,0.518327934158551,0.5543196742532691,0.555689690100716,0.610261168542773,0.44528591934794604,0.40413493463449396,0.625293290952476,0.6852530419412071,0.47028824468951896,0.42870695236302897,0.588180802009317,0.560949042410287,0.3033161819754411,0.508298190631782,0.42020872242242,0.462364180320445,0.613794498946169,0.536825360838094,0.538798042715675,0.557680381353655,0.398939177453053,0.38937903169875204,0.625293290952476,0.656128036996838,0.38431370326182107,0.6923271629839439,0.606323557024863,0.707205161337643,0.819115481085774,1.0,0.30250000292715507,0.473639804936369,0.531627062355448,0.52858692614042,0.37645606784420604,0.387145029981213,0.54438393836056,0.44942725206554396,0.44684798322745894,0.42860693170303904,0.602644571308559,0.488141690386916,0.279680148042237,0.3474810170264231,0.5525884227641721,0.444647102638607,0.406319534567535,0.347425922384308,0.359894240739974,0.495372455503793,0.626855329531179,0.48728320404471004,0.38937903169875204
Saint Kitts and Nevis,KNA,Latin America & Caribbean,15.0,0.2839080894878298,High,0.632273842116474,0.617637070239718,0.6113559476665861,0.70309751228824,0.589581505698653,0.468253388536294,0.645347992132208,0.688186075116327,0.640244720836303,0.47834878850926793,0.892921304104464,0.7662459729884079,0.42346281774306893,0.440425112568171,0.18999345963707398,0.39417885003333897,0.622318287833783,0.5552098527684879,0.698906506175586,0.667076128843009,0.8595342155126371,0.616084266744147,0.645347992132208,0.646249450555942,0.748976009579699,0.700809944951798,0.7071740410852471,0.776033811444962,0.8149199265844491,1.0,0.513181507750437,0.6088915048921121,0.5168511337741679,0.75148582584146,0.5265863446142679,0.598655588982907,0.650878631247757,0.6875868508359749,0.664673225739475,0.674446792461808,0.777994932612312,0.8312056826657049,0.5539345661257801,0.517746187304718,0.793106568942029,0.588465159938969,0.4368664083141571,0.5517829108939761,0.35886250040659207,0.634723355702212,0.7521309844323381,0.768805693079361,0.616084266744147
Saint Lucia,LCA,Latin America & Caribbean,15.0,0.08205913728493669,Upper Middle,0.619125680020184,0.592695330256666,0.618606846680283,0.6993987993907499,0.400326358479188,0.46644399991235597,0.652354905865172,0.7190410712122459,0.635881766260265,0.5647863714069621,0.875777811769636,0.707841243224509,0.395121638639954,0.494952901675846,0.265778609118212,0.521636892014509,0.644061370855243,0.548334734715422,0.661831971877203,0.7778811472209309,0.7429753150043871,0.5318549113860961,0.652354905865172,0.6651518331098231,0.5261873373822371,0.70985189092593,0.68839843412305,0.7431148195971279,0.7776116706493209,1.0,0.451732788142063,0.596320836784189,0.513388122427307,0.7276626778280001,0.371203644558339,0.647424632725958,0.7219251063813391,0.679972420538158,0.624017153795553,0.769818794973053,0.793787387755865,0.7585799977583649,0.49732570032721796,0.463834640014713,0.852443269142338,0.54823539317202,0.397033637259489,0.368731213056269,0.477239167987144,0.616065012743082,0.7097280413398009,0.7369957684322549,0.5318549113860961
